,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,prechgPct,chgPct
1716,600066.XSHG,600066,宇通客车,XSHG,2004/6/22,8.75,8.75,8.68,9.22,8.65,8.97,487855,4378020,206,0.0035,0.060598098,1261044867,1839616863,0.0251,,18.8393,1.9317,1,,0.021,
1717,600066.XSHG,600066,宇通客车,XSHG,2004/6/23,8.97,8.97,8.95,9.08,8.88,9.03,296625,2669131,149,0.0021,0.060598098,1269479949,1851921993,0.0067,,18.9653,1.9446,1,,0.0251,
1718,600066.XSHG,600066,宇通客车,XSHG,2004/6/24,9.03,9.03,9.05,9.5,9.05,9.11,1176828,10824893,275,0.0084,0.060598098,1280726726,1868328832,0.0089,,19.1333,1.9618,1,,0.0067,
1719,600066.XSHG,600066,宇通客车,XSHG,2004/6/25,9.11,9.11,9.04,9.2,8.9,8.99,202600,1835312,157,0.0014,0.060598098,1263856561,1843718573,-0.0132,,18.8813,1.936,1,,0.0089,
1720,600066.XSHG,600066,宇通客车,XSHG,2004/6/28,8.99,8.99,8.92,9.06,8.69,8.96,213846,1896663,178,0.0015,0.060598098,1259639020,1837566008,-0.0033,,18.8183,1.9295,1,,-0.0132,
1721,600066.XSHG,600066,宇通客车,XSHG,2004/6/29,8.96,8.96,9.08,9.16,8.95,9.15,379364,3434705,166,0.0027,0.060598098,1286350115,1876532252,0.0212,,19.2173,1.9704,1,,-0.0033,
1722,600066.XSHG,600066,宇通客车,XSHG,2004/6/30,9.15,9.15,9.18,9.4,9.15,9.24,647299,6024700,369,0.0046,0.060598098,1299002739,1894989946,0.0098,,19.4063,1.9898,1,,0.0212,
1723,600066.XSHG,600066,宇通客车,XSHG,2004/7/1,9.24,9.24,9.2,9.44,9.2,9.36,851639,7974752,342,0.0061,0.060598098,1315872904,1919600205,0.013,,19.6584,2.0157,1,,0.0098,
1724,600066.XSHG,600066,宇通客车,XSHG,2004/7/2,9.36,9.36,9.34,9.46,9.31,9.36,100149,935164,137,0.0007,0.060598098,1315872904,1919600205,0,,19.6584,2.0157,1,,0.013,
1725,600066.XSHG,600066,宇通客车,XSHG,2004/7/5,9.36,9.36,9.36,9.48,9.1,9.33,95869,885950,99,0.0007,0.060598098,1311655363,1913447640,-0.0032,,19.5954,2.0092,1,,0,
1726,600066.XSHG,600066,宇通客车,XSHG,2004/7/6,9.33,9.33,9.34,9.45,9.21,9.3,500665,4659490,478,0.0036,0.060598098,1307437822,1907295076,-0.0032,,19.5323,2.0027,1,,-0.0032,
1727,600066.XSHG,600066,宇通客车,XSHG,2004/7/7,9.3,9.3,9.37,9.37,9.1,9.2,202550,1868229,132,0.0014,0.060598098,1293379350,1886786526,-0.0108,,19.3223,1.9812,1,,-0.0032,
1728,600066.XSHG,600066,宇通客车,XSHG,2004/7/8,9.2,9.2,9.15,9.25,9.08,9.16,495350,4516770,148,0.0035,0.060598098,1287755962,1878583107,-0.0043,,19.2383,1.9726,1,,-0.0108,
1729,600066.XSHG,600066,宇通客车,XSHG,2004/7/9,9.16,9.16,9.11,9.37,9,9.07,144999,1337938,97,0.001,0.060598098,1275103338,1860125412,-0.0098,,19.0493,1.9532,1,,-0.0043,
1730,600066.XSHG,600066,宇通客车,XSHG,2004/7/12,9.07,9.07,9.08,9.12,8.97,9.09,232700,2100586,118,0.0017,0.060598098,1277915032,1864227122,0.0022,,19.0913,1.9575,1,,-0.0098,
1731,600066.XSHG,600066,宇通客车,XSHG,2004/7/13,9.09,9.09,9.09,9.17,9.03,9.1,476831,4317702,136,0.0034,0.060598098,1279320879,1866277977,0.0011,,19.1123,1.9597,1,,0.0022,
1732,600066.XSHG,600066,宇通客车,XSHG,2004/7/14,9.1,9.1,9.28,9.29,9.01,9.25,407750,3695728,127,0.0029,0.060598098,1300408586,1897040801,0.0165,,19.4273,1.992,1,,0.0011,
1733,600066.XSHG,600066,宇通客车,XSHG,2004/7/15,9.25,9.25,9.18,9.18,8.93,9.01,611735,5544059,248,0.0044,0.060598098,1266668255,1847820283,-0.0259,,18.9233,1.9403,1,,0.0165,
1734,600066.XSHG,600066,宇通客车,XSHG,2004/7/16,9.01,9.01,8.95,9.3,8.95,9.08,847926,7719667,393,0.006,0.060598098,1276509185,1862176267,0.0078,,19.0703,1.9554,1,,-0.0259,
1735,600066.XSHG,600066,宇通客车,XSHG,2004/7/19,9.08,9.08,9.08,9.24,9.05,9.18,713889,6507386,318,0.0051,0.060598098,1290567656,1882684817,0.011,,19.2803,1.9769,1,,0.0078,
1736,600066.XSHG,600066,宇通客车,XSHG,2004/7/20,9.18,9.18,9.2,9.25,9.08,9.15,209037,1911916,259,0.0015,0.060598098,1286350115,1876532252,-0.0033,,19.2173,1.9704,1,,0.011,
1737,600066.XSHG,600066,宇通客车,XSHG,2004/7/21,9.15,9.15,9.15,9.16,9.08,9.1,523236,4768883,248,0.0037,0.060598098,1279320879,1866277977,-0.0055,,19.1123,1.9597,1,,-0.0033,
1738,600066.XSHG,600066,宇通客车,XSHG,2004/7/22,9.1,9.1,9.1,9.1,8.72,8.84,744700,6602051,,0.0053,0.060598098,1242768854,1812955749,-0.0286,,18.5662,1.9037,1,,-0.0055,
1739,600066.XSHG,600066,宇通客车,XSHG,2004/7/23,8.84,8.84,8.78,8.94,8.75,8.83,608512,5345157,198,0.0043,0.060598098,1241363007,1810904894,-0.0011,,18.5452,1.9015,1,,-0.0286,
1740,600066.XSHG,600066,宇通客车,XSHG,2004/7/26,8.83,8.83,8.9,8.9,8.76,8.81,143765,1264455,110,0.001,0.060598098,1238551313,1806803185,-0.0023,,18.5032,1.8972,1,,-0.0011,
1741,600066.XSHG,600066,宇通客车,XSHG,2004/7/27,8.81,8.81,8.82,8.94,8.63,8.76,208555,1827494,142,0.0015,0.060598098,1231522077,1796548910,-0.0057,,18.3982,1.8864,1,,-0.0023,
1742,600066.XSHG,600066,宇通客车,XSHG,2004/7/28,8.76,8.76,8.72,8.86,8.56,8.6,254600,2200407,208,0.0018,0.060598098,1209028523,1763735231,-0.0183,,18.0622,1.852,1,,-0.0057,
1743,600066.XSHG,600066,宇通客车,XSHG,2004/7/29,8.6,8.6,8.6,8.7,8.58,8.6,443700,3830310,219,0.0032,0.060598098,1209028523,1763735231,0,,18.0622,1.852,1,,-0.0183,
1744,600066.XSHG,600066,宇通客车,XSHG,2004/7/30,8.6,8.6,8.65,8.71,8.37,8.53,612481,5189865,384,0.0044,0.060598098,1199187593,1749379247,-0.0081,,17.9152,1.8369,1,,0,
1745,600066.XSHG,600066,宇通客车,XSHG,2004/8/2,8.53,8.53,8.5,8.5,8.3,8.49,621941,5194168,250,0.0044,0.060598098,1193564205,1741175827,-0.0047,,17.8311,1.8283,1,,-0.0081,
1746,600066.XSHG,600066,宇通客车,XSHG,2004/8/3,8.49,8.49,8.44,8.44,8.18,8.2,529250,4389409,264,0.0038,0.060598098,1152794638,1681701034,-0.0342,,17.2221,1.7659,1,,-0.0047,
1747,600066.XSHG,600066,宇通客车,XSHG,2004/8/4,8.2,8.2,8.2,8.76,8.2,8.48,439449,3719754,319,0.0031,0.060598098,1192158358,1739124972,0.0341,,17.8101,1.8261,1,,-0.0342,
1748,600066.XSHG,600066,宇通客车,XSHG,2004/8/5,8.48,8.48,8.5,8.5,8.3,8.35,334561,2801040,204,0.0024,0.060598098,1173882345,1712463858,-0.0153,,17.5371,1.7982,1,,0.0341,
1749,600066.XSHG,600066,宇通客车,XSHG,2004/8/6,8.35,8.35,8.35,8.45,8.28,8.39,348681,2916373,135,0.0025,0.060598098,1179505734,1720667278,0.0048,,17.6211,1.8068,1,,-0.0153,
1750,600066.XSHG,600066,宇通客车,XSHG,2004/8/9,8.39,8.39,8.46,8.46,8.27,8.3,597069,4959096,,0.0042,0.060598098,1166853110,1702209584,-0.0107,,17.4321,1.7874,1,,0.0048,
1751,600066.XSHG,600066,宇通客车,XSHG,2004/8/10,8.3,8.3,8.31,8.31,8.01,8.28,468052,3816137,,0.0033,0.060598098,1164041415,1698107874,-0.0024,,31.4787,1.7831,1,,-0.0107,
1752,600066.XSHG,600066,宇通客车,XSHG,2004/8/11,8.28,8.28,8.24,8.39,8.15,8.27,638461,5255977,249,0.0045,0.060598098,1162635568,1696057019,-0.0012,,31.4407,1.7809,1,,-0.0024,
1753,600066.XSHG,600066,宇通客车,XSHG,2004/8/12,8.27,8.27,8.21,8.25,8.13,8.18,349050,2853972,206,0.0025,0.060598098,1149982944,1677599325,-0.0109,,31.0985,1.7615,1,,-0.0012,
1754,600066.XSHG,600066,宇通客车,XSHG,2004/8/13,8.18,8.18,8.12,8.3,7.78,7.85,723439,5790749,503,0.0051,0.060598098,1103589989,1609921112,-0.0403,,29.8439,1.6905,1,,-0.0109,
1755,600066.XSHG,600066,宇通客车,XSHG,2004/8/16,7.85,7.85,7.86,7.86,7.07,7.35,2267473,16667336,755,0.0161,0.060598098,1033297633,1507378366,-0.0637,,27.943,1.5828,1,,-0.0403,
1756,600066.XSHG,600066,宇通客车,XSHG,2004/8/17,7.35,7.35,7.35,7.39,7.26,7.36,836975,6122269,257,0.006,0.060598098,1034703480,1509429221,0.0014,,27.981,1.585,1,,-0.0637,
1757,600066.XSHG,600066,宇通客车,XSHG,2004/8/18,7.36,7.36,7.38,7.51,7.38,7.48,1046199,7792726,,0.0074,0.060598098,1051573646,1534039480,0.0163,,28.4373,1.6108,1,,0.0014,
1758,600066.XSHG,600066,宇通客车,XSHG,2004/8/19,7.48,7.48,7.48,7.55,7.38,7.52,276682,2057785,198,0.002,0.060598098,1057197034,1542242900,0.0053,,28.5893,1.6194,1,,0.0163,
1759,600066.XSHG,600066,宇通客车,XSHG,2004/8/20,7.52,7.52,7.47,7.55,7.1,7.29,995518,7275072,362,0.0071,0.060598098,1024862550,1495073237,-0.0306,,27.7149,1.5699,1,,0.0053,
1760,600066.XSHG,600066,宇通客车,XSHG,2004/8/23,7.29,7.29,7.3,7.38,7.2,7.27,805858,5837602,233,0.0057,0.060598098,1022050856,1490971527,-0.0027,,27.6389,1.5656,1,,-0.0306,
1761,600066.XSHG,600066,宇通客车,XSHG,2004/8/24,7.27,7.27,7.21,7.29,7.1,7.27,572993,4132278,291,0.0041,0.060598098,1022050856,1490971527,0,,27.6389,1.5656,1,,-0.0027,
1762,600066.XSHG,600066,宇通客车,XSHG,2004/8/25,7.27,7.27,7.27,7.3,7.1,7.16,389320,2780754,252,0.0028,0.060598098,1006586538,1468412123,-0.0151,,27.2207,1.5419,1,,0,
1763,600066.XSHG,600066,宇通客车,XSHG,2004/8/26,7.16,7.16,7.2,7.26,7.16,7.17,290238,2087095,157,0.0021,0.060598098,1007992385,1470462978,0.0014,,27.2587,1.544,1,,-0.0151,
1764,600066.XSHG,600066,宇通客车,XSHG,2004/8/27,7.17,7.17,7.17,7.35,7.17,7.31,368234,2680106,231,0.0026,0.060598098,1027674245,1499174947,0.0195,,27.791,1.5742,1,,0.0014,
1765,600066.XSHG,600066,宇通客车,XSHG,2004/8/30,7.31,7.31,7.35,7.52,7.31,7.47,382854,2851153,264,0.0027,0.060598098,1050167799,1531988625,0.0219,,28.3992,1.6086,1,,0.0195,
1766,600066.XSHG,600066,宇通客车,XSHG,2004/8/31,7.47,7.47,7.6,7.68,7.47,7.5,661180,4964075,297,0.0047,0.060598098,1054385340,1538141190,0.004,,28.5133,1.6151,1,,0.0219,
1767,600066.XSHG,600066,宇通客车,XSHG,2004/9/1,7.5,7.5,7.47,7.55,7.42,7.48,169617,1270518,127,0.0012,0.060598098,1051573646,1534039480,-0.0027,,28.4373,1.6108,1,,0.004,
1768,600066.XSHG,600066,宇通客车,XSHG,2004/9/2,7.48,7.48,7.48,7.56,7.43,7.55,333804,2507729,207,0.0024,0.060598098,1061414576,1548395465,0.0094,,28.7034,1.6259,1,,-0.0027,
1769,600066.XSHG,600066,宇通客车,XSHG,2004/9/3,7.55,7.55,7.51,7.6,7.5,7.57,188068,1420542,112,0.0013,0.060598098,1064226270,1552497174,0.0026,,28.7794,1.6302,1,,0.0094,
1770,600066.XSHG,600066,宇通客车,XSHG,2004/9/6,7.57,7.57,7.51,7.57,7.51,7.56,213260,1610436,98,0.0015,0.060598098,1062820423,1550446320,-0.0013,,28.7414,1.628,1,,0.0026,
1771,600066.XSHG,600066,宇通客车,XSHG,2004/9/7,7.56,7.56,7.64,7.64,7.55,7.6,114029,864391,92,0.0008,0.060598098,1068443811,1558649739,0.0053,,28.8935,1.6366,1,,-0.0013,
1772,600066.XSHG,600066,宇通客车,XSHG,2004/9/8,7.6,7.6,7.55,7.65,7.55,7.63,622866,4744918,200,0.0044,0.060598098,1072661353,1564802304,0.0039,,29.0075,1.6431,1,,0.0053,
1773,600066.XSHG,600066,宇通客车,XSHG,2004/9/9,7.63,7.63,7.59,7.63,7.5,7.53,271126,2042779,164,0.0019,0.060598098,1058602881,1544293755,-0.0131,,28.6273,1.6216,1,,0.0039,
1774,600066.XSHG,600066,宇通客车,XSHG,2004/9/10,7.53,7.53,7.53,7.62,7.48,7.61,190646,1437914,152,0.0014,0.060598098,1069849658,1560700594,0.0106,,28.9315,1.6388,1,,-0.0131,
1775,600066.XSHG,600066,宇通客车,XSHG,2004/9/13,7.61,7.61,0,0,0,7.61,0,0,0,0,0.060598098,1069849658,1560700594,0,,28.9315,1.6388,0,,0.0106,
1776,600066.XSHG,600066,宇通客车,XSHG,2004/9/14,7.61,7.61,7.54,7.75,7.53,7.6,1344777,10223226,356,0.0096,0.060598098,1068443811,1558649739,-0.0013,,28.8935,1.6366,1,,0,
1777,600066.XSHG,600066,宇通客车,XSHG,2004/9/15,7.6,7.6,7.62,8.02,7.58,7.8,726698,5695939,493,0.0052,0.060598098,1096560754,1599666838,0.0263,,29.6538,1.6797,1,,-0.0013,
1778,600066.XSHG,600066,宇通客车,XSHG,2004/9/16,7.8,7.8,7.88,8.1,7.88,8,1083832,8679591,507,0.0077,0.060598098,1124677696,1640683936,0.0256,,30.4142,1.7228,1,,0.0263,
1779,600066.XSHG,600066,宇通客车,XSHG,2004/9/17,8,8,8,8.35,8,8.32,1327510,10838094,604,0.0094,0.060598098,1169664804,1706311293,0.04,,31.6308,1.7917,1,,0.0256,
1780,600066.XSHG,600066,宇通客车,XSHG,2004/9/20,8.32,8.32,8.35,8.69,8.22,8.59,1793602,15171880,653,0.0128,0.060598098,1207622676,1761684376,0.0325,,32.6572,1.8498,1,,0.04,
1781,600066.XSHG,600066,宇通客车,XSHG,2004/9/21,8.59,8.59,8.6,8.79,8.58,8.78,1737989,15139628,706,0.0124,0.060598098,1234333771,1800650620,0.0221,,33.3796,1.8908,1,,0.0325,
1782,600066.XSHG,600066,宇通客车,XSHG,2004/9/22,8.78,8.78,8.75,8.98,8.6,8.93,1422166,12461674,580,0.0101,0.060598098,1255421478,1831413444,0.0171,,33.9498,1.9231,1,,0.0221,
1783,600066.XSHG,600066,宇通客车,XSHG,2004/9/23,8.93,8.93,8.85,9.24,8.71,9.16,724608,6425137,479,0.0052,0.060598098,1287755962,1878583107,0.0258,,34.8242,1.9726,1,,0.0171,
1784,600066.XSHG,600066,宇通客车,XSHG,2004/9/24,9.16,9.16,9.17,9.3,8.82,8.87,1147664,10452971,700,0.0082,0.060598098,1246986395,1819108314,-0.0317,,33.7217,1.9101,1,,0.0258,
1785,600066.XSHG,600066,宇通客车,XSHG,2004/9/27,8.87,8.87,8.8,9.1,8.78,8.88,857350,7629328,318,0.0061,0.060598098,1248392243,1821159169,0.0011,,33.7597,1.9123,1,,-0.0317,
1786,600066.XSHG,600066,宇通客车,XSHG,2004/9/28,8.88,8.88,8.88,9,8.82,8.96,396940,3544842,202,0.0028,0.060598098,1259639020,1837566008,0.009,,34.0639,1.9295,1,,0.0011,
1787,600066.XSHG,600066,宇通客车,XSHG,2004/9/29,8.96,8.96,8.9,9.08,8.83,8.98,292280,2598572,156,0.0021,0.060598098,1262450714,1841667718,0.0022,,34.1399,1.9338,1,,0.009,
1788,600066.XSHG,600066,宇通客车,XSHG,2004/9/30,8.98,8.98,9,9,8.82,8.85,199500,1773246,304,0.0014,0.060598098,1244174701,1815006604,-0.0145,,33.6457,1.9058,1,,0.0022,
1789,600066.XSHG,600066,宇通客车,XSHG,2004/10/8,8.85,8.85,8.86,9.15,8.45,9.1,569603,5025044,278,0.0041,0.060598098,1279320879,1866277977,0.0282,,34.5961,1.9597,1,,-0.0145,
1790,600066.XSHG,600066,宇通客车,XSHG,2004/10/11,9.1,9.1,9,9.15,8.7,8.8,1832314,16133220,630,0.013,0.060598098,1237145466,1804752330,-0.033,,33.4556,1.8951,1,,0.0282,
1791,600066.XSHG,600066,宇通客车,XSHG,2004/10/12,8.8,8.8,8.81,8.82,8.35,8.41,843787,7254562,429,0.006,0.060598098,1182317428,1724768988,-0.0443,,31.9729,1.8111,1,,-0.033,
1792,600066.XSHG,600066,宇通客车,XSHG,2004/10/13,8.41,8.41,8.38,8.49,8.32,8.35,1183100,9935877,347,0.0084,0.060598098,1173882345,1712463858,-0.0071,,31.7448,1.7982,1,,-0.0443,
1793,600066.XSHG,600066,宇通客车,XSHG,2004/10/14,8.35,8.35,8.35,8.36,8,8.23,420292,3463877,316,0.003,0.060598098,1157012180,1687853599,-0.0144,,31.2886,1.7723,1,,-0.0071,
1794,600066.XSHG,600066,宇通客车,XSHG,2004/10/15,8.23,8.23,8.29,8.29,8.02,8.2,235834,1913323,153,0.0017,0.060598098,1152794638,1681701034,-0.0036,,31.1745,1.7659,1,,-0.0144,
1795,600066.XSHG,600066,宇通客车,XSHG,2004/10/18,8.2,8.2,8.42,8.42,8.1,8.23,344650,2831373,87,0.0025,0.060598098,1157012180,1687853599,0.0037,,31.2886,1.7723,1,,-0.0036,
1796,600066.XSHG,600066,宇通客车,XSHG,2004/10/19,8.23,8.23,8.21,8.44,7.99,8.18,867663,7055603,294,0.0062,0.060598098,1149982944,1677599325,-0.0061,,31.0985,1.7615,1,,0.0037,
1797,600066.XSHG,600066,宇通客车,XSHG,2004/10/20,8.18,8.18,8.1,8.1,8,8.03,353725,2836463,166,0.0025,0.060598098,1128895237,1646836501,-0.0183,,30.5282,1.7292,1,,-0.0061,
1798,600066.XSHG,600066,宇通客车,XSHG,2004/10/21,8.03,8.03,8.04,8.1,8,8.02,478301,3846519,151,0.0034,0.060598098,1127489390,1644785646,-0.0012,,30.4902,1.7271,1,,-0.0183,
1799,600066.XSHG,600066,宇通客车,XSHG,2004/10/22,8.02,8.02,8,8.24,8,8.22,484834,3956778,213,0.0034,0.060598098,1155606333,1685802744,0.0249,,31.2506,1.7702,1,,-0.0012,
1800,600066.XSHG,600066,宇通客车,XSHG,2004/10/25,8.22,8.22,8.22,8.36,8.19,8.2,494963,4085153,195,0.0035,0.060598098,1152794638,1681701034,-0.0024,,31.1745,1.7659,1,,0.0249,
1801,600066.XSHG,600066,宇通客车,XSHG,2004/10/26,8.2,8.2,8.28,8.4,8.11,8.29,266458,2191225,141,0.0019,0.060598098,1165447262,1700158729,0.011,,17.7823,1.7852,1,,-0.0024,
1802,600066.XSHG,600066,宇通客车,XSHG,2004/10/27,8.29,8.29,8.39,8.75,8.35,8.56,819237,6985743,396,0.0058,0.060598098,1203405135,1755531812,0.0326,,18.3615,1.8434,1,,0.011,
1803,600066.XSHG,600066,宇通客车,XSHG,2004/10/28,8.56,8.56,8.56,8.6,8.5,8.55,782439,6688441,255,0.0056,0.060598098,1201999288,1753480957,-0.0012,,18.34,1.8412,1,,0.0326,
1804,600066.XSHG,600066,宇通客车,XSHG,2004/10/29,8.55,8.55,8.4,8.47,8.15,8.42,467010,3921074,190,0.0033,0.060598098,1183723275,1726819843,-0.0152,,18.0612,1.8132,1,,-0.0012,
1805,600066.XSHG,600066,宇通客车,XSHG,2004/11/1,8.42,8.42,8.34,8.34,8.14,8.18,222000,1829460,162,0.0016,0.060598098,1149982944,1677599325,-0.0285,,17.5464,1.7615,1,,-0.0152,
1806,600066.XSHG,600066,宇通客车,XSHG,2004/11/2,8.18,8.18,8.15,8.15,8.03,8.15,216613,1752813,178,0.0015,0.060598098,1145765403,1671446760,-0.0037,,17.482,1.7551,1,,-0.0285,
1807,600066.XSHG,600066,宇通客车,XSHG,2004/11/3,8.15,8.15,8.2,8.3,8.08,8.23,342059,2791340,,0.0024,0.060598098,1157012180,1687853599,0.0098,,17.6536,1.7723,1,,-0.0037,
1808,600066.XSHG,600066,宇通客车,XSHG,2004/11/4,8.23,8.23,8.21,8.42,8.21,8.34,709704,5910752,330,0.005,0.060598098,1172476498,1710413003,0.0134,,17.8896,1.796,1,,0.0098,
1809,600066.XSHG,600066,宇通客车,XSHG,2004/11/5,8.34,8.34,8.3,8.34,8.22,8.26,1228450,10164161,231,0.0087,0.060598098,1161229721,1694006164,-0.0096,,17.718,1.7788,1,,0.0134,
1810,600066.XSHG,600066,宇通客车,XSHG,2004/11/8,8.26,8.26,8.26,8.26,8.15,8.17,220196,1804977,98,0.0016,0.060598098,1148577097,1675548470,-0.0109,,17.5249,1.7594,1,,-0.0096,
1811,600066.XSHG,600066,宇通客车,XSHG,2004/11/9,8.17,8.17,8.2,8.47,8.18,8.22,1002947,8416874,1012,0.0071,0.060598098,1155606333,1685802744,0.0061,,17.6322,1.7702,1,,-0.0109,
1812,600066.XSHG,600066,宇通客车,XSHG,2004/11/10,8.22,8.22,8.43,8.6,8.23,8.51,1061008,8984382,678,0.0075,0.060598098,1196375899,1745277537,0.0353,,18.2542,1.8326,1,,0.0061,
1813,600066.XSHG,600066,宇通客车,XSHG,2004/11/11,8.51,8.51,8.51,8.51,8.42,8.49,1959366,16620896,1492,0.0139,0.060598098,1193564205,1741175827,-0.0024,,18.2113,1.8283,1,,0.0353,
1814,600066.XSHG,600066,宇通客车,XSHG,2004/11/12,8.49,8.49,8.42,8.53,8.41,8.5,165600,1402613,170,0.0012,0.060598098,1194970052,1743226682,0.0012,,18.2328,1.8305,1,,-0.0024,
1815,600066.XSHG,600066,宇通客车,XSHG,2004/11/15,8.5,8.5,8.55,8.8,8.55,8.71,777829,6769478,263,0.0055,0.060598098,1224492842,1786294635,0.0247,,18.6832,1.8757,1,,0.0012,
1816,600066.XSHG,600066,宇通客车,XSHG,2004/11/16,8.71,8.71,8.75,8.75,8.38,8.63,1037400,8866898,,0.0074,0.060598098,1213246065,1769887796,-0.0092,,18.5116,1.8584,1,,0.0247,
1817,600066.XSHG,600066,宇通客车,XSHG,2004/11/17,8.63,8.63,8.5,8.6,8.4,8.46,508053,4294659,107,0.0036,0.060598098,1189346664,1735023262,-0.0197,,18.147,1.8218,1,,-0.0092,
1818,600066.XSHG,600066,宇通客车,XSHG,2004/11/18,8.46,8.46,8.38,8.5,8.35,8.49,62838,531466,82,0.0004,0.060598098,1193564205,1741175827,0.0035,,18.2113,1.8283,1,,-0.0197,
1819,600066.XSHG,600066,宇通客车,XSHG,2004/11/19,8.49,8.49,8.48,8.65,8.48,8.61,691904,5930551,192,0.0049,0.060598098,1210434370,1765786086,0.0141,,18.4687,1.8541,1,,0.0035,
1820,600066.XSHG,600066,宇通客车,XSHG,2004/11/22,8.61,8.61,8.8,8.82,8.65,8.75,1048400,9179290,407,0.0075,0.060598098,1230116230,1794498055,0.0163,,18.769,1.8843,1,,0.0141,
1821,600066.XSHG,600066,宇通客车,XSHG,2004/11/23,8.75,8.75,8.85,8.85,8.64,8.7,367779,3190093,135,0.0026,0.060598098,1223086994,1784243780,-0.0057,,18.6618,1.8735,1,,0.0163,
1822,600066.XSHG,600066,宇通客车,XSHG,2004/11/24,8.7,8.7,8.7,8.71,8.63,8.67,714652,6202503,143,0.0051,0.060598098,1218869453,1778091216,-0.0034,,18.5974,1.8671,1,,-0.0057,
1823,600066.XSHG,600066,宇通客车,XSHG,2004/11/25,8.67,8.67,8.69,8.77,8.62,8.69,353650,3072346,161,0.0025,0.060598098,1221681147,1782192925,0.0023,,18.6403,1.8714,1,,-0.0034,
1824,600066.XSHG,600066,宇通客车,XSHG,2004/11/26,8.69,8.69,8.73,8.91,8.62,8.88,1021528,8997764,525,0.0073,0.060598098,1248392243,1821159169,0.0219,,19.0479,1.9123,1,,0.0023,
1825,600066.XSHG,600066,宇通客车,XSHG,2004/11/29,8.88,8.88,0,0,0,8.88,0,0,0,0,0.060598098,1248392243,1821159169,0,,19.0479,1.9123,0,,0.0219,
1826,600066.XSHG,600066,宇通客车,XSHG,2004/11/30,8.88,8.88,8.78,9.07,8.7,8.98,2391394,21326000,856,0.017,0.060598098,1262450714,1841667718,0.0113,,19.2624,1.9338,1,,0,
1827,600066.XSHG,600066,宇通客车,XSHG,2004/12/1,8.98,8.98,8.98,9.05,8.85,8.98,968480,8679892,277,0.0069,0.060598098,1262450714,1841667718,0,,19.2624,1.9338,1,,0.0113,
1828,600066.XSHG,600066,宇通客车,XSHG,2004/12/2,8.98,8.98,9.04,9.04,8.8,8.95,715742,6349571,263,0.0051,0.060598098,1258233172,1835515153,-0.0033,,19.198,1.9274,1,,0,
1829,600066.XSHG,600066,宇通客车,XSHG,2004/12/3,8.95,8.95,8.94,8.99,8.8,8.83,540158,4764091,210,0.0038,0.060598098,1241363007,1810904894,-0.0134,,18.9406,1.9015,1,,-0.0033,
1830,600066.XSHG,600066,宇通客车,XSHG,2004/12/6,8.83,8.83,8.85,9.09,8.78,9.06,1421088,12739480,387,0.0101,0.060598098,1273697491,1858074558,0.026,,19.434,1.951,1,,-0.0134,
1831,600066.XSHG,600066,宇通客车,XSHG,2004/12/7,9.06,9.06,9.06,9.11,8.87,8.97,772425,6902408,240,0.0055,0.060598098,1261044867,1839616863,-0.0099,,19.2409,1.9317,1,,0.026,
1832,600066.XSHG,600066,宇通客车,XSHG,2004/12/8,8.97,8.97,9,9.04,8.92,8.96,416950,3749644,128,0.003,0.060598098,1259639020,1837566008,-0.0011,,19.2195,1.9295,1,,-0.0099,
1833,600066.XSHG,600066,宇通客车,XSHG,2004/12/9,8.96,8.96,8.98,9.22,8.89,9.2,1511449,13827080,610,0.0108,0.060598098,1293379350,1886786526,0.0268,,19.7343,1.9812,1,,-0.0011,
1834,600066.XSHG,600066,宇通客车,XSHG,2004/12/10,9.2,9.2,9.21,9.21,9.03,9.14,761100,6926316,260,0.0054,0.060598098,1284944268,1874481397,-0.0065,,19.6056,1.9683,1,,0.0268,
1835,600066.XSHG,600066,宇通客车,XSHG,2004/12/13,9.14,9.14,9.06,9.55,9.05,9.52,2046870,19030604,874,0.0146,0.060598098,1338366458,1952413884,0.0416,,20.4207,2.0501,1,,-0.0065,
1836,600066.XSHG,600066,宇通客车,XSHG,2004/12/14,9.52,9.52,9.48,9.63,9.41,9.59,690973,6575127,568,0.0049,0.060598098,1348207388,1966769868,0.0074,,20.5708,2.0652,1,,0.0416,
1837,600066.XSHG,600066,宇通客车,XSHG,2004/12/15,9.59,9.59,9.6,9.7,9.4,9.65,635110,6078525,529,0.0045,0.060598098,1356642471,1979074998,0.0063,,20.6996,2.0781,1,,0.0074,
1838,600066.XSHG,600066,宇通客车,XSHG,2004/12/16,9.65,9.65,9.54,9.82,9.5,9.69,628534,6096635,483,0.0045,0.060598098,1362265859,1987278417,0.0041,,20.7854,2.0867,1,,0.0063,
1839,600066.XSHG,600066,宇通客车,XSHG,2004/12/17,9.69,9.69,9.69,9.82,9.51,9.63,767708,7461978,673,0.0055,0.060598098,1353830777,1974973288,-0.0062,,20.6566,2.0738,1,,0.0041,
